Price,Size,Zip_Code,Type_Property,Status_Property,Status_Rent,City
486000,44025,KT2 6ES,Apartment,Old,Rented,Rio de Janeiro
260000,44034,SM4 5BW,Apartment,Old,Rented,Santos
400000,44020,NW6 5QT,Apartment,Old,Rented,Natal
770000,44047,NW10 1PA,Penthouse Apartment,Old,Empty,Natal
1675000,44027,NW5 2SP,House without Backyard,Old,Empty,Natal
370000,44015,N21 1JH,Apartment,Old,Rented,Natal
350000,44025,E4 9PQ,Apartment,Old,Rented,Natal
1455000,44012,W13 8JS,House without Backyard,Old,Empty,Natal
475000,44029,HA2 6HD,Penthouse Apartment,Old,Empty,Rio de Janeiro
390000,44015,HA5 1ER,House without Backyard,Old,Empty,Ipatinga
460000,43956,NW9 7HF,House without Backyard,Old,Empty,Natal
1250000,44011,W2 3HU,Apartment,Old,Rented,Natal
475000,44004,HA7 4SL,House without Backyard,Old,Empty,Santos
444257,44026,SW1W 9QL,Apartment,Old,Rented,Natal
627500,44019,E17 6EU,Penthouse Apartment,Old,Empty,Natal
599000,44000,EN5 2BX,House without Backyard,Old,Empty,Recife
450000,44022,HA0 2LG,Penthouse Apartment,Old,Empty,Rio de Janeiro
430000,44000,N10 2RT,Penthouse Apartment,Old,Empty,Natal
520000,43868,NW6 3SG,Apartment,Old,Rented,Natal
535000,44032,W9 3TQ,Apartment,Old,Rented,Natal
1080000,44014,NW2 6AN,House without Backyard,Old,Empty,Natal
505000,44042,EN5 2PD,House without Backyard,Old,Empty,Recife
374000,44008,HA8 8JZ,Apartment,Old,Rented,Belo Horizonte
765000,44012,N1 3ES,Apartment,Old,Rented,Natal
335000,44035,EN5 4PL,Apartment,Old,Rented,Recife
413500,44020,HA5 3SZ,Penthouse Apartment,Old,Empty,Ipatinga
850000,43994,N1 3ER,Apartment,Old,Rented,Natal
1010000,44013,SW1V 2DN,Apartment,Old,Rented,Natal
830400,44012,SW1V 2DN,Apartment,Old,Rented,Natal
989995,44012,W2 4JA,Apartment,Old,Rented,Natal
477000,44043,N3 1JD,Apartment,Old,Rented,Natal
485000,44046,N1 0UL,Apartment,Old,Rented,Natal
425500,43917,CR4 1SA,Penthouse Apartment,Old,Empty,Rio de Janeiro
360000,44015,SW17 8JT,Penthouse Apartment,Old,Rented,Natal
455000,43993,DA15 8RY,House without Backyard,Old,Empty,Ipatinga
610550,44015,SE15 4UG,Penthouse Apartment,Old,Empty,Natal
1250000,44001,SW14 7QG,House without Backyard,Old,Empty,Natal
450000,43935,SM6 8PS,Penthouse Apartment,Old,Empty,Ipatinga
420000,44041,DA15 9JE,Penthouse Apartment,Old,Empty,Ipatinga
540000,44019,TW2 5LS,House With Backyard,Old,Empty,Belo Horizonte
485000,44043,SE19 3XE,House without Backyard,Old,Empty,Natal
680000,44035,DA15 9DT,House With Backyard,Old,Empty,Ipatinga
362000,44013,SM1 3ND,Penthouse Apartment,Old,Empty,Londrina
460000,44028,KT4 8BE,Penthouse Apartment,Old,Empty,Ipatinga
440000,44036,KT9 1JU,Penthouse Apartment,Old,Empty,Belo Horizonte
325000,44015,SW16 1RH,Apartment,Old,Rented,Natal
515000,44022,DA15 9BN,Penthouse Apartment,Old,Empty,Ipatinga
415000,44015,SW16 3HZ,Apartment,Old,Rented,Natal
740000,44043,BR5 1HS,House With Backyard,Old,Empty,Ipatinga
877500,44040,SE22 8RS,Penthouse Apartment,Old,Empty,Natal
910000,44013,TW1 4NA,Penthouse Apartment,Old,Empty,Belo Horizonte
425000,44004,DA16 2QR,Penthouse Apartment,Old,Empty,Suzano
360000,44034,SM1 3ND,Penthouse Apartment,Old,Empty,Londrina
500000,43980,SW16 6AN,Apartment,Old,Rented,Natal
420000,44006,SE9 4AR,Penthouse Apartment,Old,Empty,Natal
495000,44022,CR7 6HR,Penthouse Apartment,Old,Empty,Palmas
785000,44025,SW18 3PS,Penthouse Apartment,Old,Empty,Natal
395000,44008,SW16 1EY,Apartment,Old,Rented,Natal
388000,43917,SE6 3EH,House without Backyard,Old,Empty,Natal
415000,43994,BR6 0HG,Penthouse Apartment,Old,Empty,Ipatinga
655000,44036,CR2 8RL,House With Backyard,Old,Empty,Ipatinga
569000,44005,DA14 4QG,House without Backyard,Old,Empty,Ipatinga
530000,44008,SE12 8DT,Penthouse Apartment,Old,Empty,Natal
535000,44027,BR2 9TW,Penthouse Apartment,Old,Empty,Belo Horizonte
390000,44040,SM1 2EJ,Penthouse Apartment,Old,Empty,Londrina
320000,44015,BR2 9TU,Apartment,Old,Rented,Belo Horizonte
330000,44029,BR3 6RQ,Apartment,Old,Rented,Teresina
544999,44006,SW19 1EU,Apartment,Old,Rented,Natal
100000,43987,BR1 2TG,Apartment,Old,Rented,Belo Horizonte
296000,44018,KT5 8PD,Apartment,Old,Rented,Rio de Janeiro
1115000,44011,SW19 3LA,House without Backyard,Old,Empty,Natal
685000,44022,BR2 7NE,House without Backyard,Old,Empty,Belo Horizonte
220000,43847,SE20 7TT,Apartment,Old,Rented,Natal
210500,43998,DA1 4FH,Apartment,Old,Rented,Ipatinga
440000,44022,KT1 4HU,Apartment,Old,Rented,Rio de Janeiro
270000,43997,SM1 2SL,Apartment,Old,Rented,Londrina
322500,44029,DA15 8AA,Apartment,Old,Rented,Ipatinga
400000,44015,BR2 9RF,House without Backyard,Old,Empty,Belo Horizonte
315000,44020,SE19 3ST,Apartment,Old,Rented,Natal
315000,44005,SE20 7EF,Apartment,Old,Rented,Natal
355000,44035,SE20 7HB,Apartment,Old,Rented,Natal
334500,43994,KT9 1NY,Apartment,Old,Rented,Belo Horizonte
725000,44026,BR6 9DR,House With Backyard,Old,Empty,Ipatinga
275000,44012,KT9 2JY,Apartment,Old,Rented,Belo Horizonte
310000,44036,BR2 9US,Apartment,Old,Rented,Belo Horizonte
385000,44001,BR7 5JG,Apartment,Old,Rented,Santos
223875,44020,CR0 6AL,Apartment,Old,Rented,Fortaleza
247000,43994,DA8 2EH,Apartment,Old,Rented,Santos
360000,44004,KT6 7AL,Apartment,Old,Rented,Rio de Janeiro
436500,44007,SM6 9GL,Penthouse Apartment,Old,Empty,Ipatinga
612000,44000,BR7 6FB,Penthouse Apartment,Old,Empty,Santos
230000,44001,DA16 1TR,Apartment,Old,Rented,Suzano
427000,44022,SW19 1PB,Apartment,Old,Rented,Natal
126000,44020,CR8 5FE,Apartment,Old,Rented,Ipatinga
2250000,44012,SW18 3LP,Penthouse Apartment,Old,Empty,Natal
790000,44036,SW1V 2DB,Apartment,Old,Rented,Natal
640000,44019,NW5 1JB,Apartment,Old,Rented,Natal
1600000,44032,NW3 5JY,Apartment,Old,Rented,Natal
385000,44029,E10 7LP,Apartment,Old,Rented,Natal
610000,44036,NW7 1NG,House without Backyard,Old,Empty,Natal
600000,44043,N12 8DE,House without Backyard,Old,Empty,Natal
629000,44001,E17 4QU,Penthouse Apartment,Old,Empty,Natal
465000,44018,NW6 2JR,Apartment,Old,Rented,Natal
485000,44015,NW11 7EF,Apartment,Old,Rented,Natal
935000,44021,HA8 7RT,House without Backyard,Old,Empty,Belo Horizonte
2400000,44004,W1U 6BS,Apartment,Old,Rented,Natal
437500,43986,NW10 3JT,Apartment,Old,Rented,Natal
570000,44029,W2 4RD,Apartment,Old,Rented,Natal
527000,44029,TW7 6QH,Penthouse Apartment,Old,Empty,Brusque
800000,44001,EC1A 7BT,Apartment,Old,Rented,Natal
390000,43908,NW6 6RG,Apartment,Old,Rented,Natal
470000,43949,NW2 4NA,House without Backyard,Old,Rented,Natal
840000,44025,EC3N 2AE,Apartment,Old,Rented,Natal
420000,43836,HA3 7EA,Penthouse Apartment,Old,Empty,Rio de Janeiro
405000,43985,HA5 4EE,Apartment,Old,Rented,Ipatinga
349000,43987,NW7 2DJ,Apartment,Old,Rented,Natal
805000,44022,N12 8QP,Penthouse Apartment,Old,Empty,Natal
332500,44015,NW7 3SF,Apartment,Old,Rented,Natal
495000,44015,W1H 7JN,Apartment,Old,Rented,Natal
577500,44033,HA3 8UD,House without Backyard,Old,Empty,Rio de Janeiro
530000,44043,NW7 3SF,Penthouse Apartment,Old,Empty,Natal
630000,44050,W2 5PB,Apartment,Old,Rented,Natal
1135000,44025,NW3 1EB,Apartment,Old,Rented,Natal
587500,44043,E7 9DN,Penthouse Apartment,Old,Empty,Natal
627000,44042,HA7 4TU,House without Backyard,Old,Empty,Santos
1600500,44029,NW3 1QY,Penthouse Apartment,Old,Empty,Natal
505000,44036,EC2Y 8DE,Apartment,Old,Rented,Natal
640000,44014,EN5 5XA,Penthouse Apartment,Old,Empty,Recife
615000,44020,CR2 9DZ,House without Backyard,Old,Empty,Ipatinga
312000,44046,DA15 9LL,Penthouse Apartment,Old,Empty,Ipatinga
410000,44036,CR5 3DH,House without Backyard,Old,Empty,Linhares
650000,44043,SE5 7TE,Penthouse Apartment,Old,Empty,Natal
746000,44027,SE15 2BT,Penthouse Apartment,Old,Empty,Natal
500000,44012,SW17 8NL,Penthouse Apartment,Old,Empty,Natal
291000,44035,BR5 2NJ,Penthouse Apartment,Old,Empty,Ipatinga
298000,44018,SE9 5EG,Penthouse Apartment,Old,Empty,Natal
150000,44015,BR3 5PA,Apartment,Old,Rented,Teresina
1150000,44008,SE5 8EG,House without Backyard,Old,Empty,Natal
515000,44015,SW18 1LU,Apartment,Old,Rented,Natal
705000,44040,BR6 9EE,House With Backyard,Old,Empty,Ipatinga
370000,44036,BR5 3AR,Penthouse Apartment,Old,Empty,Ipatinga
314000,44007,SE28 8NS,Penthouse Apartment,Old,Empty,Natal
535000,44034,BR6 9DG,House without Backyard,Old,Empty,Ipatinga
932000,43990,SW2 3SN,House without Backyard,Old,Empty,Natal
925000,44036,SW18 3TF,Apartment,Old,Empty,Natal
317000,44019,TW10 6LN,Apartment,Old,Rented,Osasco
260000,44022,CR2 6LA,Apartment,Old,Rented,Ipatinga
225000,44035,DA7 6RH,House without Backyard,Old,Rented,Uberaba
365000,44026,SE19 2ED,Apartment,Old,Rented,Natal
520000,43979,BR6 7TS,House With Backyard,Old,Empty,Ipatinga
365000,44013,SM5 2EX,House without Backyard,Old,Empty,Ipatinga
405000,43993,SM1 2PS,Penthouse Apartment,Old,Empty,Londrina
290000,44006,SW19 6LF,Apartment,Old,Rented,Natal
417500,44046,BR1 2JU,Penthouse Apartment,Old,Empty,Belo Horizonte
645000,44015,SW9 0NU,Apartment,Old,Rented,Natal
520000,44007,KT6 7PT,House without Backyard,Old,Empty,Rio de Janeiro
190000,44007,BR7 6LB,Apartment,Old,Rented,Santos
875000,44029,SE16 3TY,Penthouse Apartment,Old,Empty,Natal
375000,44043,DA8 1HN,Penthouse Apartment,Old,Empty,Santos
485000,44042,SM1 2LZ,House without Backyard,Old,Empty,Londrina
248000,44018,DA14 6JG,Apartment,Old,Rented,Ipatinga
268000,44008,BR5 1DE,Apartment,Old,Rented,Ipatinga
315000,44012,BR2 9UW,Apartment,Old,Rented,Belo Horizonte
278000,44008,SE19 2LT,Apartment,Old,Rented,Natal
275000,44029,DA7 6EU,Apartment,Old,Rented,Uberaba
300000,44026,CR2 7HB,Apartment,Old,Rented,Ipatinga
471000,44033,SE19 2PR,Apartment,Old,Rented,Natal
420000,44026,SE19 3QG,Apartment,Old,Rented,Natal
306000,44018,CR8 4EX,Apartment,Old,Rented,Ipatinga
318000,44015,BR1 4EA,Apartment,Old,Rented,Belo Horizonte
310000,43903,CR0 2RF,Apartment,Old,Rented,Fortaleza
380000,44040,SE19 3LX,Apartment,Old,Rented,Natal
270000,43901,SM6 0PF,Apartment,Old,Rented,Ipatinga
230000,44001,SE2 0DZ,Apartment,Old,Rented,Natal
300000,43997,SM6 0AH,Apartment,Old,Rented,Ipatinga
495000,43951,BR6 9RR,House without Backyard,Old,Empty,Ipatinga
265000,43994,SE25 6EU,Apartment,Old,Rented,Natal
975000,43994,BR1 3FJ,Apartment,Old,Rented,Belo Horizonte
143000,44022,CR2 6PU,Apartment,Old,Rented,Ipatinga
680000,44015,BR6 9ET,House without Backyard,Old,Empty,Ipatinga
215000,43882,DA14 6FH,Apartment,Old,Rented,Ipatinga
415000,43938,KT6 5LR,Apartment,Old,Rented,Rio de Janeiro
247000,44019,BR2 0XJ,Apartment,Old,Rented,Belo Horizonte
375000,44029,SW19 2BU,Apartment,Old,Rented,Natal
205000,44018,DA8 2FG,Apartment,Old,Rented,Santos
300000,43994,BR3 5HW,Apartment,Old,Rented,Teresina
715000,44040,BR6 8AE,House With Backyard,Old,Empty,Ipatinga
517500,44008,SW20 8PS,Apartment,Old,Rented,Natal
220000,44022,KT6 4AE,Apartment,Old,Rented,Rio de Janeiro
295000,44034,KT5 8BS,Apartment,Old,Rented,Rio de Janeiro
320000,44007,SE25 6PR,Apartment,Old,Rented,Natal
667500,44022,SW19 1ES,Penthouse Apartment,Old,Rented,Natal
250000,43882,CR0 1FG,Apartment,Old,Rented,Fortaleza
4200000,43936,W2 4JB,Apartment,Old,Rented,Natal
560000,43978,N7 8LU,Apartment,Old,Rented,Natal
1075000,43993,WC1B 5ER,Apartment,Old,Rented,Natal
290000,44034,HA9 8EQ,Apartment,Old,Rented,Rio de Janeiro
380000,44015,N5 2EY,Apartment,Old,Rented,Natal
855000,44029,EC1V 0ES,Apartment,Old,Rented,Natal
525000,44035,N5 1UU,Apartment,Old,Rented,Natal
1725000,44012,W11 1BL,Apartment,Old,Rented,Natal
1740000,44053,EC2Y 8NJ,Apartment,Old,Rented,Natal
1800000,43944,SW1V 3JL,Apartment,Old,Rented,Natal
860000,44029,EC1M 5UG,Apartment,Old,Rented,Natal
574500,44029,N7 6AR,Apartment,Old,Rented,Natal
812500,44035,NW1 8DR,Penthouse Apartment,Old,Empty,Natal
257000,44027,HA9 8SS,Apartment,Old,Rented,Rio de Janeiro
1300000,44032,EC1V 0BH,Apartment,Old,Rented,Natal
675000,43994,N5 1NE,Apartment,Old,Rented,Natal
525000,43892,EC1V 8BA,Apartment,Old,Rented,Natal
5700000,44036,W1K 3AJ,Apartment,Old,Rented,Natal
230000,44015,EN5 5NJ,Apartment,Old,Rented,Recife
1100000,44036,N7 8QF,Penthouse Apartment,Old,Empty,Natal
690000,44043,NW10 2XB,House without Backyard,Old,Empty,Natal
1000000,44018,NW1 6EW,Apartment,Old,Rented,Natal
610000,44029,N19 4NA,Apartment,Old,Rented,Natal
415000,43994,HA3 6PH,House without Backyard,Old,Empty,Rio de Janeiro
757000,44040,E4 6BZ,House without Backyard,Old,Empty,Natal
635000,44029,NW6 1TE,Apartment,Old,Rented,Natal
325000,44012,RM3 7SB,Penthouse Apartment,Old,Empty,Canoas
2100000,44022,N1 0EB,Penthouse Apartment,Old,Empty,Natal
284999,44050,HA1 2EX,Apartment,Old,Rented,Rio de Janeiro
440000,44022,NW1 9QR,Apartment,Old,Rented,Natal
575000,43992,NW6 7JR,Apartment,Old,Rented,Natal
630000,43983,N7 6ER,Apartment,Old,Rented,Natal
550000,44029,DA8 1NF,House without Backyard,Old,Empty,Santos
660000,44022,SW12 9PH,Penthouse Apartment,Old,Empty,Natal
465000,44022,SW15 3HE,Apartment,Old,Rented,Natal
395000,44032,SW12 9SU,Apartment,Old,Rented,Natal
315000,44015,BR5 4AJ,Penthouse Apartment,Old,Empty,Ipatinga
535000,44018,TW9 1JL,Apartment,Old,Rented,Osasco
700000,44029,TW12 2QD,House without Backyard,Old,Empty,Ipatinga
705000,44008,CR0 5SU,House With Backyard,Old,Empty,Fortaleza
100000,44057,BR1 3HG,Apartment,Old,Rented,Belo Horizonte
425000,44036,BR2 6BN,Penthouse Apartment,Old,Empty,Santos
358000,44021,CR0 3NW,House without Backyard,Old,Empty,Fortaleza
457000,44012,BR6 9JA,House without Backyard,Old,Empty,Ipatinga
1500000,44039,SW18 1LE,House With Backyard,Old,Empty,Natal
585000,44036,SE9 3JX,House without Backyard,Old,Empty,Natal
515000,44015,CR2 9EP,House without Backyard,Old,Empty,Ipatinga
780000,44041,KT3 3DN,House With Backyard,Old,Empty,Barueri
330000,44001,SE28 8PB,House without Backyard,Old,Empty,Natal
1100000,44012,TW1 3AR,Penthouse Apartment,Old,Empty,Belo Horizonte
500000,43987,SW2 5LT,Apartment,Old,Rented,Natal
335000,44029,SW11 2DU,Apartment,Old,Rented,Natal
535000,44001,SE24 0PA,Apartment,Old,Rented,Natal
283000,44029,CR0 8YG,Penthouse Apartment,Old,Empty,Fortaleza
210000,44029,SE26 4BG,Penthouse Apartment,Old,Empty,Natal
355000,44012,BR5 2TH,Penthouse Apartment,Old,Empty,Ipatinga
395000,44022,SE6 3EW,House without Backyard,Old,Empty,Natal
650000,44008,SE9 3LD,House without Backyard,Old,Empty,Natal
245000,43965,CR0 8EG,Penthouse Apartment,Old,Empty,Fortaleza
163000,43980,SE26 5EH,Apartment,Old,Rented,Natal
342000,44021,CR2 8SH,Penthouse Apartment,Old,Empty,Ipatinga
370000,44007,SM4 6LB,Penthouse Apartment,Old,Empty,Santos
720000,44008,TW10 7LB,Penthouse Apartment,Old,Empty,Osasco
840000,44011,SW19 3JY,Penthouse Apartment,Old,Empty,Natal
370000,44043,BR6 7AL,House without Backyard,Old,Empty,Ipatinga
275300,44015,CR0 2AB,Apartment,Old,Rented,Fortaleza
1125000,44036,SE22 0NW,Penthouse Apartment,Old,Empty,Natal
150000,44020,SM3 8HA,Apartment,Old,Rented,Londrina
605000,44029,SE23 2ER,Penthouse Apartment,Old,Empty,Natal
255000,44026,DA5 1QG,Apartment,Old,Rented,Santos
250000,44001,CR0 5SQ,Apartment,Old,Rented,Fortaleza
1260000,44026,BR1 2HH,House With Backyard,Old,Empty,Belo Horizonte
522000,43987,BR6 9AL,House without Backyard,Old,Empty,Ipatinga
485000,44026,SE20 8EL,Apartment,Old,Rented,Natal
600000,44007,SM2 5FQ,Penthouse Apartment,Old,Empty,Londrina
310000,43951,DA14 4AS,House without Backyard,Old,Rented,Ipatinga
225000,44028,DA17 5QU,Apartment,Old,Rented,Ipatinga
243000,44032,SM5 2FN,Apartment,Old,Rented,Ipatinga
139500,43973,SM6 7BF,Apartment,Old,Rented,Ipatinga
175000,44001,DA16 1TA,Apartment,Old,Rented,Suzano
275000,44008,SM4 5HG,Apartment,Old,Rented,Santos
238000,43896,DA14 4JP,Apartment,Old,Rented,Ipatinga
400000,43902,SW19 2NA,Apartment,Old,Rented,Natal
418250,44001,SW17 9DP,Apartment,Old,Rented,Natal
497500,44004,BR4 0QH,House without Backyard,Old,Empty,Santos
160000,44026,DA14 4HY,Apartment,Old,Rented,Ipatinga
627000,44005,SW19 8JY,Apartment,Old,Rented,Natal
1040000,44046,SW19 5HR,Penthouse Apartment,Old,Empty,Natal
885000,44007,SW14 8JP,Penthouse Apartment,Old,Empty,Natal
205000,43915,SW19 2BT,Apartment,Old,Rented,Natal
240000,44029,SM1 4TJ,Apartment,Old,Rented,Londrina
251500,44018,KT3 4PP,Apartment,Old,Rented,Barueri
236000,44048,KT5 8JP,Apartment,Old,Rented,Rio de Janeiro
300000,44015,BR5 1DL,Apartment,Old,Rented,Ipatinga
420000,44008,DA16 1LF,House without Backyard,Old,Empty,Suzano
241000,44046,SE25 5DP,Apartment,Old,Rented,Natal
308000,44008,SE20 8NS,Apartment,Old,Rented,Natal
425000,44032,SE20 7TZ,Apartment,Old,Rented,Natal
695000,44008,E18 1PS,Penthouse Apartment,Old,Empty,Natal
825000,44039,NW10 1LD,House without Backyard,Old,Empty,Natal
595000,44036,E10 5DH,House without Backyard,Old,Empty,Natal
710000,44019,E17 9RN,House without Backyard,Old,Empty,Natal
915000,44021,RM4 1PE,House With Backyard,Old,Empty,Canoas
490000,43997,IG6 1DF,House without Backyard,Old,Empty,Rio de Janeiro
459000,43993,IG11 9XW,Penthouse Apartment,Old,Empty,Belo Horizonte
1250000,44029,N4 3BP,Penthouse Apartment,Old,Empty,Natal
1075000,44036,NW10 3AE,Penthouse Apartment,Old,Empty,Natal
590000,44004,EN5 2LP,House without Backyard,Old,Empty,Recife
600000,44029,E15 4LP,Penthouse Apartment,Old,Empty,Natal
837500,44050,W4 3QY,Penthouse Apartment,Old,Empty,Natal
345000,44012,TW5 0LA,Penthouse Apartment,Old,Empty,Belo Horizonte
322500,44029,EN2 8NW,Penthouse Apartment,Old,Empty,Salvador
1290000,43908,NW5 1BY,Penthouse Apartment,Old,Empty,Natal
912500,44049,N10 3RP,Penthouse Apartment,Old,Empty,Natal
457000,44028,TW3 2JU,House without Backyard,Old,Empty,Belo Horizonte
547000,44039,E17 8QG,Penthouse Apartment,Old,Empty,Natal
1612000,44015,NW1 9AJ,House without Backyard,Old,Empty,Natal
2875000,43915,N7 8PL,Penthouse Apartment,Old,Empty,Natal
3975000,44020,W2 5SB,House without Backyard,Old,Empty,Natal
690000,43987,HA5 4TN,House With Backyard,Old,Empty,Ipatinga
750000,44029,WC1E 7AY,Apartment,Old,Rented,Natal
735000,44001,N19 3UZ,Penthouse Apartment,Old,Empty,Natal
1150000,44013,N7 8QA,Apartment,Old,Rented,Natal
322000,44008,NW5 4DE,Apartment,Old,Rented,Natal
620000,44006,W2 6HP,Apartment,Old,Rented,Natal
895000,43994,W6 9TJ,Penthouse Apartment,Old,Empty,Natal
3700000,44034,W1H 2DH,Apartment,Old,Rented,Natal
475000,44041,NW5 4PL,Apartment,Old,Rented,Natal
412500,43951,NW1 7LE,Apartment,Old,Rented,Natal
630000,44033,NW1 6JG,Apartment,Old,Rented,Natal
423000,44033,W10 4QB,Apartment,Old,Rented,Natal
543000,43984,NW1 9TL,Apartment,Old,Rented,Natal
240000,44036,NW9 9HN,Apartment,Old,Rented,Natal
1400000,44015,NW3 5SD,Apartment,Old,Rented,Natal
325000,44029,NW9 9BD,Apartment,Old,Rented,Natal
455000,44027,E7 9EE,Penthouse Apartment,Old,Empty,Natal
380000,44040,NW2 3TD,Apartment,Old,Rented,Natal
450000,44013,N7 6AU,Apartment,Old,Rented,Natal
305000,43986,HA9 7HF,Apartment,Old,Rented,Rio de Janeiro
512000,44012,RM11 3PB,House without Backyard,Old,Empty,Santos
1250000,43998,N1 3DL,Penthouse Apartment,Old,Empty,Natal
3975000,44036,SW1W 8JT,Penthouse Apartment,Old,Empty,Natal
380000,43839,E17 4HB,Penthouse Apartment,Old,Empty,Natal
1042200,44029,N5 1NH,Penthouse Apartment,Old,Empty,Natal
410000,44028,N19 3QU,Apartment,Old,Rented,Natal
6000000,44004,SW1X 7BB,Penthouse Apartment,Old,Empty,Natal
560000,44029,N7 0PL,Apartment,Old,Rented,Natal
923000,44027,NW6 1BD,Apartment,Old,Rented,Natal
560000,44001,N7 6DW,Apartment,Old,Rented,Natal
223000,43999,SE20 7RH,House without Backyard,Old,Empty,Natal
400000,43986,SE26 5DW,Apartment,Old,Rented,Natal
270000,44022,BR5 3TQ,Penthouse Apartment,Old,Empty,Ipatinga
475000,44029,DA14 6QE,House without Backyard,Old,Empty,Ipatinga
870000,44021,TW12 1LA,Penthouse Apartment,Old,Empty,Ipatinga
580000,44015,BR3 6TT,Apartment,Old,Rented,Teresina
1240000,44026,SW15 6ES,Penthouse Apartment,Old,Empty,Natal
225000,44008,DA8 2DY,Apartment,Old,Rented,Santos
372000,44008,SM6 8JY,House without Backyard,Old,Empty,Ipatinga
266000,44013,CR0 4EF,Apartment,Old,Rented,Fortaleza
245000,43987,SE12 0HY,Apartment,Old,Rented,Natal
452500,43997,SM5 2HG,Apartment,Old,Empty,Ipatinga
345000,44007,SM1 2RB,Penthouse Apartment,Old,Empty,Londrina
530000,44029,DA16 2PY,House without Backyard,Old,Empty,Suzano
600000,44040,SE24 9DF,Apartment,Old,Rented,Natal
348000,44015,SE22 9AN,Apartment,Old,Rented,Natal
1320000,43927,SE19 1XQ,House With Backyard,Old,Empty,Natal
2059500,44029,SE24 9LG,Penthouse Apartment,Old,Empty,Natal
205000,44022,DA8 1DS,Apartment,Old,Rented,Santos
265000,44022,SE18 4JQ,Apartment,Old,Rented,Natal
380000,44018,BR6 9NB,House without Backyard,Old,Empty,Ipatinga
315000,44053,SE28 8LY,Penthouse Apartment,Old,Empty,Natal
355000,44008,SE3 7PE,Apartment,Old,Rented,Natal
470000,44011,SM1 4NT,Penthouse Apartment,Old,Empty,Londrina
327500,44033,CR2 6WB,Penthouse Apartment,Old,Empty,Ipatinga
600000,43847,DA15 8NH,House without Backyard,Old,Empty,Ipatinga
440000,44025,BR1 5HP,Penthouse Apartment,Old,Empty,Belo Horizonte
255000,44036,DA1 4EB,Apartment,Old,Rented,Ipatinga
365000,44015,KT6 4BW,Apartment,Old,Rented,Rio de Janeiro
829000,43994,TW11 8SL,Penthouse Apartment,Old,Empty,Belo Horizonte
400000,44012,SW16 3HZ,Apartment,Old,Rented,Natal
625000,44036,SW18 1SG,Penthouse Apartment,Old,Empty,Natal
485000,44025,SW11 1JJ,Apartment,Old,Rented,Natal
256500,43971,SW19 1DG,Apartment,Old,Rented,Natal
235000,43980,SM1 4PX,Apartment,Old,Rented,Londrina
240000,43969,DA7 4DL,Apartment,Old,Rented,Uberaba
280000,44043,DA16 2AX,Apartment,Old,Rented,Suzano
440000,44043,BR3 4RJ,Apartment,Old,Rented,Teresina
